source_file,column_name,likely_type,sample_population_pct,business_asset_class,business_value,possible_products,commercial_value_score,readiness_adjusted_score,priority,sample_values
all_canadabuys_tender_notices_2022_08_08_onwards.csv,procurementMethod-methodeApprovisionnement-fra,text,100.0,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,9,high,Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
archived_2009_2022_legacy_tender_notices.csv,procurementMethod-methodeApprovisionnement-fra,text,88.8,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,9,high,Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner | Concurrentielle - Invitation ouverte à soumissionner
all_canadabuys_contract_history_2023_06_01_onwards.csv,procurementNumber-numeroApprovisionnement,text,100.0,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,9,high,21120-219814 | W8484-250684 | W6399-23DB09 | W7701-217392 | T8127-200020 | W7714-238401 | EP959-202438 | EA003-212331 | F7017-251202 | F7044-221317
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,procurementNumber-numeroApprovisionnement,text,100.0,Procurement Process Intelligence,Explains how departments buy and how competitive the process is.,Procurement Method Benchmark; Competitive Access Report; Sole Source Risk Monitor,9,9,high,E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO | E60ZN-15TSSO
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-eng,text,63.7,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-fra,text,56.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa | Ottawa
archived_2009_2022_legacy_tender_notices.csv,contactInfoEmail-informationsContactCourriel,text,54.1,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,rebecca.chen@pc.gc.ca | DFOtenders-soumissionsMPO@dfo-mpo.gc.ca | Amanda.Eid@dcc-cdc.gc.ca | Amanda.Eid@dcc-cdc.gc.ca | Teresa.Hengen@rcmp-grc.gc.ca | Teresa.Hengen@rcmp-grc.gc.ca | Mary.Kennedy@dcc-cdc.gc.ca | cheryl.o'brien@pwgsc-tpsgc.gc.ca | DFOtenders-soumissionsMPO@dfo-mpo.gc.ca | angelina.spina@tpsgc-pwgsc.gc.ca
archived_2009_2022_legacy_tender_notices.csv,contactInfoFax,text,58.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,(506) 636-4376 | 306-780-5232 | 306-780-5232 | (780) 497-3510 | 604-870-2444 | allan.lapensee@ncc-ccn.ca | 780-852-6189 | 403-762-5057 | (709) 772-4603 | 514-283-3143
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoPhone-contactInfoTelephone,text,79.3,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,514-871-6936 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245 | 873-354-7245
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoPostalcode,text,63.7,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,K1P 1B6 | 12345 | 12345 | 12345 | 12345 | 12345 | 12345 | 12345 | 12345 | 12345
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-eng,text,63.7,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-fra,text,56.0,Relationship Intelligence,Identifies procurement contacts and buyer access points.,Buyer Contact Intelligence; BD Targeting Database; Capture Manager Lead Feed,10,9,high,Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario | Ontario
all_canadabuys_award_notices_2022_08_08_onwards.csv,awardDescription-descriptionAttribution-eng,text,99.3,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"FCC is seeking a Proponent (service provider) who offers a comprehensive media monitoring and distribution service for online news, print an... | To support the mandate of the Transformation Hub, FCC requires the services of an experienced and skilled Proponent (i.e. management consult... | FCC requires licensing for the Jira Products listed below:&nbsp;  	Jira Software&nbsp; 	Jira Align&nbsp; | To support the mandate of the Transformation Hub, FCC requires the services of an experienced and skilled Proponent (i.e. management consult... | Via this RFP, FCC is seeking for a Proponent to:&nbsp;  	Perform an assessment of FCC&rsquo;s current environment;&nbsp; 	Migrate data to Ji... | FCC&rsquo;s intention through this RFP is to establish a one-time Pre-Qualified (PQ) List of Proponents who can provide operational risk man... | FCC&rsquo;s intention through this RFP is to establish a one-time Pre-Qualified (PQ) List of Proponents who can provide operational risk man... | FCC&rsquo;s intention through this RFP is to establish a one-time Pre-Qualified (PQ) List of Proponents who can provide operational risk man... | FCC has an in-house design thinking / human centred design function. Currently our design thinking function is split into two (2) teams; one... | Effective July 31, 2023, FCC established a Transformation Hub that will coordinate the development of and execution of corporate transformat..."
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,awardDescription-descriptionAttribution-eng,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Source Li... | Trade Agreement: NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Source List Contr... | Trade Agreement: NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Public Advertisin... | Trade Agreement: WTO-AGP/NAFTA/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Source List C... | Trade Agreement: NONE Comprehensive Land Claim Agreement: No Notification Method: Public Advertising (MERX/GBO) and Source List Contract Awa... | Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Public Ad... | Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Source Li... | Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Public Ad... | Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Public Ad... | Trade Agreement: WTO-AGP/NAFTA/AIT/Canada-Peru FTA/Canada-Colombia FTA Comprehensive Land Claim Agreement: No Notification Method: Public Ad...
all_canadabuys_award_notices_2022_08_08_onwards.csv,awardDescription-descriptionAttribution-fra,text,98.9,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"FAC est &agrave; la recherche d&rsquo;un fournisseur (fournisseur de services) qui offre un service complet de surveillance et de distributi... | Afin de soutenir le mandat du Centre de transformation, FAC a besoin des services d&rsquo;un fournisseur exp&eacute;riment&eacute; et comp&e... | FAC requiert des licences pour les produits Jira ci-dessous :&nbsp;  	Logiciel Jira&nbsp; 	Plateforme Jira Align&nbsp; | Afin de soutenir le mandat du centre de transformation, FAC a besoin des services d&rsquo;un fournisseur exp&eacute;riment&eacute; et comp&e... | FAC est &agrave; la recherche d&rsquo;un fournisseur pour :&nbsp;  	effectuer une &eacute;valuation de l&rsquo;environnement actuel de FAC;&... | L&rsquo;intention de FAC, dans le cadre de la pr&eacute;sente DP, est d&rsquo;&eacute;tablir une liste ponctuelle de fournisseurs pr&eacute;... | L&rsquo;intention de FAC, dans le cadre de la pr&eacute;sente DP, est d&rsquo;&eacute;tablir une liste ponctuelle de fournisseurs pr&eacute;... | L&rsquo;intention de FAC, dans le cadre de la pr&eacute;sente DP, est d&rsquo;&eacute;tablir une liste ponctuelle de fournisseurs pr&eacute;... | FAC dispose d&rsquo;une fonction interne de conception cr&eacute;ative / conception centr&eacute;e sur la personne. &Agrave; l&rsquo;heure a... | Le 31 juillet 2023, FAC a cr&eacute;&eacute; un centre de transformation pour coordonner l&rsquo;&eacute;laboration et l&rsquo;ex&eacute;cut..."
legacy_award_notices_2012_to_2022_08_prior_to_canadabuys.csv,awardDescription-descriptionAttribution-fra,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non... | Entente sur le commerce : ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non Moyen d... | Entente sur le commerce : ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non Moyen d... | Entente sur le commerce : OMC-AMP/ALÉNA/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non Moy... | Entente sur le commerce : AUCUNE Entente sur les revendications territoriales globales : Non Moyen de notification : Annonce publique (MERX,... | Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non... | Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non... | Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non... | Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non... | Entente sur le commerce : OMC-AMP/ALÉNA/ACI/Canada-Pérou ALE/Canada-Colombie ALE Entente sur les revendications territoriales globales : Non..."
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderDescription-descriptionAppelOffres-eng,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Zerto Virtual Replication licensing, including renewal of existing licenses and procurement of additional new licenses.Bidding and Documents... | The Renaissance fleet has surpassed its originally projected service life, necessitating targeted investments in critical systems to sustain... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for... | Defence Construction Canada (DCC) is inviting contractors and suppliers to apply to be placed on an Open Construction Source List (OCSL) for..."
archived_2009_2022_legacy_tender_notices.csv,tenderDescription-descriptionAppelOffres-eng,text,100.0,Semantic Intelligence,"Supports keyword search, sector tagging, AI classification, and opportunity matching.",Opportunity Matching Engine; Tender Search Intelligence; Sector Briefings,9,9,high,"Infrastructure Upgrades, Channel-Port aux Basques, NL  The scope of work consists of the furnishing of all plant, labour, equipment and mate... | This notice has been cancelled. | Solicitation No.: 30001797Closing Date and Time: January 7, 2022 at 2:00 pm Atlantic Standard Time (AST)Contracting Authority: Denise Chessi... | Sealed tenders will be received by the A/ Material Manager, AAFC until 2:00 p.m., local Regina time, Thursday, February 13, 2014, for the Ag... | Trade Agreement: Agreement on Internal Trade (AIT) Tendering Procedures: All interested suppliers may submit a bid Competitive Procurement S... | Defence Construction Canada – Request for Abbreviated Proposals for Contractors to submit Proposals to carry out the Demolition of Kapyong B... | Defence Construction Canada – Request for Abbreviated Proposals for Contractors to submit Proposals to carry out the Demolition of Kapyong B... | Title: Building Demolition and Disposal Solicitation Number: M5000-18-2961/A Closing Date and Time: RETURN BIDS TO:  RCMP / GRC Procurement ... | RETURN BIDS TO:  RCMP / GRC Procurement &amp; Contracting services c/o Commissionaires, F Division 6101 Dewdney Avenue Regina, SK  S4P 3K7 S... | Trade Agreement: Agreement on Internal Trade (AIT) Tendering Procedures: All interested suppliers may submit a bid Competitive Procurement S..."
