rejection_id,source_type,source_id,pattern_text,rejection_reason,frequency,quality_score,created_at
SPNR-000656,semantic_pattern,SP-000794,contractor will,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-000657,semantic_pattern,SP-000795,more than,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000658,semantic_pattern,SP-000796,in the case,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000659,semantic_pattern,SP-000797,the case of,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000660,semantic_pattern,SP-000798,the contractor will,all_weak_words,3,4,2026-06-27 17:34:06
SPNR-000661,semantic_pattern,SP-000799,in the case of,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000662,semantic_pattern,SP-000800,the extent,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000663,semantic_pattern,SP-000801,to the extent,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000664,semantic_pattern,SP-000802,services for,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-000665,semantic_pattern,SP-000803,defined in,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000666,semantic_pattern,SP-000804,as defined in,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000667,semantic_pattern,SP-000805,to include,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000668,semantic_pattern,SP-000806,for the same,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000669,semantic_pattern,SP-000807,schedule and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000670,semantic_pattern,SP-000808,the quote,low_procurement_signal_score,3,6,2026-06-27 17:34:06
SPNR-000671,semantic_pattern,SP-000810,under this,all_weak_words,3,3,2026-06-27 17:34:06
SPNR-000672,semantic_pattern,SP-000811,agreement shall,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000673,semantic_pattern,SP-000812,could you,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000674,semantic_pattern,SP-000813,you please,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000675,semantic_pattern,SP-000814,could you please,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000676,semantic_pattern,SP-000815,the lockers,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000677,semantic_pattern,SP-000816,federal law,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000678,semantic_pattern,SP-000817,specifications and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000679,semantic_pattern,SP-000818,shall not be,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000680,semantic_pattern,SP-000819,point of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000681,semantic_pattern,SP-000820,of contact,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000682,semantic_pattern,SP-000821,point of contact,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000683,semantic_pattern,SP-000823,summary of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000684,semantic_pattern,SP-000824,in order,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000685,semantic_pattern,SP-000825,https chess,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000686,semantic_pattern,SP-000826,chess army,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000687,semantic_pattern,SP-000827,mil proposal,low_procurement_signal_score,3,6,2026-06-27 17:34:06
SPNR-000688,semantic_pattern,SP-000828,proposal default,low_procurement_signal_score,3,6,2026-06-27 17:34:06
SPNR-000689,semantic_pattern,SP-000829,default index,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000690,semantic_pattern,SP-000830,once you,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000691,semantic_pattern,SP-000831,there is,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000692,semantic_pattern,SP-000832,https chess army,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000693,semantic_pattern,SP-000833,chess army mil,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000694,semantic_pattern,SP-000834,army mil proposal,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000695,semantic_pattern,SP-000835,mil proposal default,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000696,semantic_pattern,SP-000836,proposal default index,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000697,semantic_pattern,SP-000837,https chess army mil,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000698,semantic_pattern,SP-000841,the address,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000699,semantic_pattern,SP-000842,your company,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000700,semantic_pattern,SP-000843,submission page,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000701,semantic_pattern,SP-000844,cover letter,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000702,semantic_pattern,SP-000845,proposing as,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000703,semantic_pattern,SP-000846,agreement with,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000704,semantic_pattern,SP-000847,proposing as a,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000705,semantic_pattern,SP-000848,definition of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000706,semantic_pattern,SP-000849,the indian,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000707,semantic_pattern,SP-000850,45 c f r,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000708,semantic_pattern,SP-000851,shall mean,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000709,semantic_pattern,SP-000853,the project,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000710,semantic_pattern,SP-000854,related to,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000711,semantic_pattern,SP-000855,of labor,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000712,semantic_pattern,SP-000856,the embassy,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000713,semantic_pattern,SP-000857,attachment c,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000714,semantic_pattern,SP-000858,12 section,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000715,semantic_pattern,SP-000859,solicitation provisions,low_procurement_signal_score,3,6,2026-06-27 17:34:06
SPNR-000716,semantic_pattern,SP-000860,dosar provisions,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000717,semantic_pattern,SP-000861,provisions not,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000718,semantic_pattern,SP-000862,section 1 the,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000719,semantic_pattern,SP-000863,part 12 section,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000720,semantic_pattern,SP-000864,and dosar provisions,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000721,semantic_pattern,SP-000865,dosar provisions not,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000722,semantic_pattern,SP-000866,provisions not prescribed,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000723,semantic_pattern,SP-000867,in part 12 section,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000724,semantic_pattern,SP-000869,and dosar provisions not,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000725,semantic_pattern,SP-000870,dosar provisions not prescribed,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000726,semantic_pattern,SP-000871,provisions not prescribed in,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000727,semantic_pattern,SP-000872,embassy mexico,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000728,semantic_pattern,SP-000873,you to submit,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000729,semantic_pattern,SP-000874,you to submit a,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000730,semantic_pattern,SP-000875,completed and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000731,semantic_pattern,SP-000876,pricing clins,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000732,semantic_pattern,SP-000877,please provide the,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000733,semantic_pattern,SP-000878,format in far,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000734,semantic_pattern,SP-000880,a small business,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000735,semantic_pattern,SP-000881,general requirements,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000736,semantic_pattern,SP-000882,this information,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000737,semantic_pattern,SP-000883,oak ridge,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000738,semantic_pattern,SP-000884,business set,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000739,semantic_pattern,SP-000885,small business set,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000740,semantic_pattern,SP-000886,business set aside,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000741,semantic_pattern,SP-000887,small business set aside,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000742,semantic_pattern,SP-000888,the version,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000743,semantic_pattern,SP-000889,version or,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000744,semantic_pattern,SP-000890,terms and,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000745,semantic_pattern,SP-000891,the version or,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000746,semantic_pattern,SP-000892,version or date,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000747,semantic_pattern,SP-000893,or date of,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000748,semantic_pattern,SP-000894,the version or date,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000749,semantic_pattern,SP-000895,version or date of,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000750,semantic_pattern,SP-000896,the parties,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000751,semantic_pattern,SP-000897,basis of,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000752,semantic_pattern,SP-000898,of design,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000753,semantic_pattern,SP-000899,basis of design,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000754,semantic_pattern,SP-000900,hp135 beq,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000755,semantic_pattern,SP-000901,beq renovation,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000756,semantic_pattern,SP-000902,renovation cl,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000757,semantic_pattern,SP-000903,cl marine,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000758,semantic_pattern,SP-000904,nc structural,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000759,semantic_pattern,SP-000905,design package,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000760,semantic_pattern,SP-000906,hp135 beq renovation,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000761,semantic_pattern,SP-000907,beq renovation cl,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000762,semantic_pattern,SP-000908,renovation cl marine,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000763,semantic_pattern,SP-000909,cl marine corps,low_procurement_signal_score,3,7,2026-06-27 17:34:06
SPNR-000764,semantic_pattern,SP-000910,lejeune nc structural,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000765,semantic_pattern,SP-000911,nc structural interior,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000766,semantic_pattern,SP-000912,interior design package,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000767,semantic_pattern,SP-000913,hp135 beq renovation cl,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000768,semantic_pattern,SP-000914,beq renovation cl marine,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000769,semantic_pattern,SP-000917,base camp lejeune nc,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000770,semantic_pattern,SP-000918,camp lejeune nc structural,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000771,semantic_pattern,SP-000919,lejeune nc structural interior,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000772,semantic_pattern,SP-000920,nc structural interior design,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000773,semantic_pattern,SP-000921,structural interior design package,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000774,semantic_pattern,SP-000922,real property,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000775,semantic_pattern,SP-000923,clerk 21,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000776,semantic_pattern,SP-000924,operator 21,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000777,semantic_pattern,SP-000925,01112 general,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000778,semantic_pattern,SP-000926,01113 general,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000779,semantic_pattern,SP-000927,clerk i 22,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000780,semantic_pattern,SP-000928,preparation clerk 21,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000781,semantic_pattern,SP-000929,machine operator 21,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000782,semantic_pattern,SP-000930,01112 general clerk,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000783,semantic_pattern,SP-000931,general clerk ii,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000784,semantic_pattern,SP-000932,01113 general clerk,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000785,semantic_pattern,SP-000933,general clerk iii,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000786,semantic_pattern,SP-000934,document preparation clerk 21,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000787,semantic_pattern,SP-000935,duplicating machine operator 21,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000788,semantic_pattern,SP-000936,01112 general clerk ii,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000789,semantic_pattern,SP-000937,01113 general clerk iii,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000790,semantic_pattern,SP-000938,clerk i 19,low_procurement_signal_score,3,4,2026-06-27 17:34:06
SPNR-000791,semantic_pattern,SP-000939,accounting clerk i 19,low_procurement_signal_score,3,5,2026-06-27 17:34:06
SPNR-000792,semantic_pattern,SP-000940,site visit,low_procurement_signal_score,3,3,2026-06-27 17:34:06
SPNR-000793,semantic_pattern,SP-000941,the site,weak_bigram_without_procurement_signal,3,3,2026-06-27 17:34:06
SPNR-000794,semantic_alias,SA-000001,the government,generic_stop_pattern,39,10,2026-06-27 17:34:06
SPNR-000795,semantic_alias,SA-000002,the contractor,generic_stop_pattern,31,10,2026-06-27 17:34:06
SPNR-000796,semantic_alias,SA-000003,shall be,generic_stop_pattern,28,10,2026-06-27 17:34:06
SPNR-000797,semantic_alias,SA-000004,the following,generic_stop_pattern,25,10,2026-06-27 17:34:06
SPNR-000798,semantic_alias,SA-000005,with the,generic_stop_pattern,18,10,2026-06-27 17:34:06
SPNR-000799,semantic_alias,SA-000006,request for,weak_bigram_without_procurement_signal,17,10,2026-06-27 17:34:06
SPNR-000800,semantic_alias,SA-000008,in accordance,generic_stop_pattern,16,13,2026-06-27 17:34:06
SPNR-000801,semantic_alias,SA-000009,accordance with,generic_stop_pattern,16,13,2026-06-27 17:34:06
SPNR-000802,semantic_alias,SA-000010,in accordance with,generic_stop_pattern,16,14,2026-06-27 17:34:06
SPNR-000803,semantic_alias,SA-000012,department of,generic_stop_pattern,16,10,2026-06-27 17:34:06
SPNR-000804,semantic_alias,SA-000017,the solicitation,generic_stop_pattern,14,13,2026-06-27 17:34:06
SPNR-000805,semantic_alias,SA-000020,set forth,generic_stop_pattern,12,10,2026-06-27 17:34:06
SPNR-000806,semantic_alias,SA-000021,forth in,generic_stop_pattern,12,10,2026-06-27 17:34:06
SPNR-000807,semantic_alias,SA-000022,set forth in,all_weak_words,12,11,2026-06-27 17:34:06
SPNR-000808,semantic_alias,SA-000023,or services,generic_stop_pattern,12,10,2026-06-27 17:34:06
SPNR-000809,semantic_alias,SA-000025,provide the,generic_stop_pattern,11,10,2026-06-27 17:34:06
SPNR-000810,semantic_alias,SA-000028,to submit,generic_stop_pattern,10,10,2026-06-27 17:34:06
SPNR-000811,semantic_alias,SA-000029,accordance with the,generic_stop_pattern,10,14,2026-06-27 17:34:06
SPNR-000812,semantic_alias,SA-000030,in accordance with the,generic_stop_pattern,10,15,2026-06-27 17:34:06
SPNR-000813,semantic_alias,SA-000031,of veterans,generic_stop_pattern,10,10,2026-06-27 17:34:06
SPNR-000814,semantic_alias,SA-000032,veterans affairs,generic_stop_pattern,10,10,2026-06-27 17:34:06
SPNR-000815,semantic_alias,SA-000033,department of veterans,generic_stop_pattern,10,11,2026-06-27 17:34:06
SPNR-000816,semantic_alias,SA-000034,of veterans affairs,generic_stop_pattern,10,11,2026-06-27 17:34:06
SPNR-000817,semantic_alias,SA-000035,department of veterans affairs,generic_stop_pattern,10,12,2026-06-27 17:34:06
SPNR-000818,semantic_alias,SA-000036,this notice,generic_stop_pattern,10,10,2026-06-27 17:34:06
SPNR-000819,semantic_alias,SA-000040,section 1,low_alias_quality_score,9,9,2026-06-27 17:34:06
